is_exam_week,parking_behavior,entry_hour,entry_minute,day_of_week_num,is_weekend,is_morning,rolling_avg_duration,historical_overnight_count,vehicle_type_Motorbike,usual_zone_Zone_B,usual_zone_Zone_C,usual_zone_Zone_D
0,Early_Return,12,52,1,0,0,525.6666666666666,1.0,1,1,0,0
0,Full_Day,12,16,0,0,0,425.25,1.0,1,0,0,1
0,Full_Day,13,42,3,0,0,401.6,1.0,1,0,0,1
0,Early_Return,12,36,0,0,0,453.2,1.0,1,1,0,0
0,Early_Return,12,33,3,0,0,237.6,1.0,1,0,1,0
0,Long_Term,12,49,0,0,0,247.8,1.0,1,0,0,0
0,Early_Return,12,16,5,1,0,1012.8,1.0,1,0,0,0
1,Full_Day,6,16,1,0,1,989.4,1.0,1,0,1,0
1,Early_Return,12,47,3,0,0,997.6,1.0,1,0,1,0
0,Early_Return,13,8,1,0,0,485.4906,1.0,1,1,0,0
0,Early_Return,6,47,2,0,1,203.0,0.0,1,0,0,0
0,Full_Day,6,40,2,0,1,194.5,0.0,1,0,0,0
0,Full_Day,6,51,3,0,1,235.33333333333334,0.0,0,0,0,0
0,Early_Return,7,8,4,0,1,287.5,0.0,1,1,0,0
0,Full_Day,6,47,4,0,1,255.0,0.0,1,0,0,0
0,Long_Term,6,35,6,1,1,292.4,0.0,1,0,0,1
0,Early_Return,6,38,6,1,1,1000.6,0.0,1,0,0,0
0,Early_Return,7,27,4,0,1,970.4,0.0,1,0,0,0
1,Full_Day,7,29,6,1,1,911.6,0.0,1,0,0,0
0,Early_Return,7,19,3,0,1,485.4906,0.0,1,0,0,1
1,Early_Return,6,30,2,0,1,204.0,0.0,1,0,0,0
1,Overnight,13,1,4,0,0,156.5,0.0,1,0,0,0
1,Full_Day,7,45,5,1,1,363.6666666666667,1.0,1,0,0,0
0,Early_Return,12,58,5,1,0,485.4906,1.0,1,0,0,0
0,Overnight,7,20,4,0,1,208.0,0.0,1,1,0,0
0,Overnight,6,48,5,1,1,639.0,1.0,1,1,0,0
0,Early_Return,7,33,0,0,1,904.6666666666666,2.0,1,1,0,0
0,Early_Return,7,33,4,0,1,697.5,2.0,1,0,0,0
0,Full_Day,6,27,5,1,1,587.8,2.0,1,0,0,0
0,Full_Day,12,1,3,0,0,600.2,2.0,1,0,1,0
0,Full_Day,12,47,3,0,0,447.4,2.0,1,0,0,0
0,Full_Day,6,27,1,0,1,217.4,2.0,1,1,0,0
0,Full_Day,6,56,1,0,1,250.6,2.0,1,0,0,0
0,Full_Day,12,31,1,0,0,315.0,2.0,1,0,0,0
0,Early_Return,12,53,0,0,0,485.4906,2.0,1,0,0,1
0,Early_Return,6,47,3,0,1,126.0,0.0,1,1,0,0
0,Early_Return,7,23,2,0,1,154.5,0.0,1,1,0,0
1,Early_Return,6,57,5,1,1,159.66666666666666,0.0,1,1,0,0
0,Early_Return,12,43,2,0,0,485.4906,0.0,1,0,0,0
0,Overnight,6,39,6,1,1,200.0,0.0,1,0,0,0
0,Early_Return,7,1,6,1,1,525.0,1.0,1,0,0,0
0,Early_Return,6,51,1,0,1,404.6666666666667,1.0,1,0,0,0
0,Full_Day,6,51,3,0,1,348.5,1.0,1,0,1,0
0,Full_Day,7,18,3,0,1,357.6,1.0,1,1,0,0
0,Full_Day,12,21,0,0,0,377.2,1.0,1,0,1,0
0,Full_Day,12,57,4,0,0,256.8,1.0,1,0,0,0
1,Early_Return,6,31,4,0,1,282.2,1.0,1,0,0,1
0,Early_Return,6,54,1,0,1,485.4906,1.0,1,0,1,0
0,Full_Day,7,59,4,0,1,82.0,0.0,1,1,0,0
0,Full_Day,7,5,6,1,1,211.5,0.0,1,1,0,0
0,Full_Day,6,12,4,0,1,267.0,0.0,0,1,0,0
0,Full_Day,7,43,4,0,1,271.0,0.0,1,1,0,0
0,Early_Return,6,59,5,1,1,324.2,0.0,1,0,0,0
0,Overnight,7,23,1,0,1,340.4,0.0,1,0,1,0
0,Full_Day,13,23,5,1,0,455.0,1.0,1,0,0,0
0,Early_Return,12,11,1,0,0,470.2,1.0,1,0,0,1
1,Early_Return,7,0,6,1,1,425.6,1.0,1,0,1,0
0,Full_Day,6,32,0,0,1,485.4906,1.0,1,1,0,0
0,Early_Return,12,23,6,1,0,407.0,0.0,1,0,0,1
0,Early_Return,12,40,0,0,0,287.0,0.0,1,0,0,0
0,Full_Day,6,32,1,0,1,218.33333333333334,0.0,1,0,1,0
0,Early_Return,12,34,0,0,0,239.25,0.0,1,0,0,1
0,Overnight,6,51,3,0,1,211.0,0.0,1,1,0,0
0,Full_Day,12,2,5,1,0,356.2,1.0,1,0,1,0
0,Early_Return,12,30,4,0,0,419.8,1.0,1,1,0,0
0,Overnight,12,43,2,0,0,424.4,1.0,1,0,1,0
0,Early_Return,7,14,1,0,1,485.4906,2.0,1,1,0,0
0,Full_Day,13,7,1,0,0,110.0,0.0,1,0,1,0
0,Full_Day,7,29,1,0,1,214.0,0.0,1,0,1,0
0,Full_Day,7,24,4,0,1,244.0,0.0,1,0,1,0
0,Early_Return,6,21,5,1,1,314.25,0.0,1,0,0,0
0,Overnight,6,41,2,0,1,273.0,0.0,1,0,1,0
0,Full_Day,12,59,5,1,0,535.8,1.0,1,0,0,0
0,Full_Day,12,59,6,1,0,565.8,1.0,1,0,0,0
0,Full_Day,12,56,6,1,0,571.0,1.0,1,1,0,0
0,Early_Return,6,33,5,1,1,520.8,1.0,1,0,1,0
0,Full_Day,7,56,2,0,1,538.8,1.0,1,0,0,0
0,Early_Return,12,22,4,0,0,485.4906,1.0,1,0,0,0
0,Full_Day,7,25,4,0,1,195.0,0.0,1,0,0,0
0,Long_Term,5,41,1,0,1,336.0,0.0,1,0,0,0
0,Early_Return,8,6,4,0,1,983.3333333333334,0.0,1,0,0,1
0,Early_Return,13,0,2,0,0,767.5,0.0,1,1,0,0
0,Full_Day,6,35,5,1,1,628.2,0.0,1,0,0,0
0,Long_Term,6,47,5,1,1,684.2,0.0,1,0,1,0
1,Full_Day,6,41,5,1,1,936.4,0.0,1,0,0,0
0,Full_Day,7,42,3,0,1,485.4906,0.0,1,1,0,0
0,Early_Return,12,42,0,0,0,317.0,0.0,1,0,1,0
0,Early_Return,6,47,4,0,1,233.5,0.0,1,0,1,0
0,Early_Return,7,47,4,0,1,176.0,0.0,0,0,1,0
0,Full_Day,12,26,4,0,0,147.25,0.0,1,0,0,1
0,Full_Day,12,51,5,1,0,180.8,0.0,1,1,0,0
0,Overnight,6,31,1,0,1,204.8,0.0,1,0,0,0
0,Overnight,12,48,6,1,0,437.0,1.0,1,0,0,0
1,Long_Term,12,28,1,0,0,596.2,2.0,1,0,0,0
0,Long_Term,7,0,6,1,1,485.4906,2.0,1,0,1,0
0,Full_Day,7,38,0,0,1,2365.0,0.0,1,0,1,0
0,Full_Day,7,28,1,0,1,1331.5,0.0,1,0,0,0
0,Full_Day,13,7,3,0,0,1048.0,0.0,1,0,0,0
0,Full_Day,6,58,0,0,1,485.4906,0.0,1,0,0,0
0,Full_Day,7,5,0,0,1,436.0,0.0,1,1,0,0
0,Full_Day,7,19,3,0,1,373.5,0.0,1,1,0,0
0,Early_Return,13,3,4,0,0,376.3333333333333,0.0,1,1,0,0
0,Early_Return,14,1,4,0,0,334.0,0.0,1,0,0,0
0,Early_Return,12,49,0,0,0,304.6,0.0,1,0,0,0
0,Full_Day,6,15,3,0,1,240.6,0.0,1,1,0,0
0,Early_Return,7,7,3,0,1,485.4906,0.0,1,0,0,0
0,Full_Day,12,34,4,0,0,158.0,0.0,1,0,1,0
0,Overnight,7,12,0,0,1,200.0,0.0,1,0,0,0
0,Full_Day,6,31,2,0,1,571.6666666666666,1.0,1,0,1,0
0,Full_Day,12,19,3,0,0,516.25,1.0,1,1,0,0
0,Full_Day,12,59,4,0,0,501.4,1.0,1,0,1,0
0,Early_Return,7,5,3,0,1,569.6,1.0,1,1,0,0
0,Full_Day,13,58,1,0,0,543.6,1.0,1,1,0,0
0,Full_Day,6,29,1,0,1,343.2,1.0,1,0,0,1
0,Full_Day,8,4,1,0,1,357.4,1.0,1,1,0,0
1,Early_Return,13,31,1,0,0,360.4,1.0,1,0,0,1
1,Full_Day,12,49,5,1,0,291.4,1.0,1,1,0,0
0,Full_Day,12,48,2,0,0,485.4906,1.0,1,0,0,1
0,Overnight,7,1,5,1,1,263.0,0.0,1,0,1,0
0,Full_Day,12,23,2,0,0,701.0,1.0,1,1,0,0
0,Full_Day,13,14,4,0,0,643.6666666666666,1.0,1,0,0,0
0,Full_Day,12,28,0,0,0,603.5,1.0,1,0,0,1
0,Full_Day,7,42,0,0,1,547.0,1.0,1,1,0,0
0,Full_Day,7,0,6,1,1,586.4,1.0,1,1,0,0
1,Early_Return,12,15,0,0,0,408.8,1.0,1,1,0,0
0,Early_Return,7,16,4,0,1,485.4906,1.0,1,1,0,0
0,Early_Return,12,52,6,1,0,485.4906,0.0,1,0,0,0
0,Full_Day,12,59,0,0,0,179.0,0.0,1,1,0,0
0,Early_Return,12,18,6,1,0,255.0,0.0,1,0,0,0
0,Early_Return,12,10,1,0,0,226.33333333333334,0.0,1,0,0,1
0,Overnight,7,23,3,0,1,221.5,0.0,1,0,0,0
0,Full_Day,8,4,4,0,1,379.0,1.0,1,0,1,0
0,Early_Return,6,30,5,1,1,424.2,1.0,1,0,0,1
0,Early_Return,6,54,2,0,1,388.2,1.0,1,0,0,1
0,Long_Term,12,4,1,0,0,389.6,1.0,1,1,0,0
0,Full_Day,7,31,1,0,1,835.4,1.0,1,0,1,0
1,Early_Return,6,48,4,0,1,726.2,1.0,1,1,0,0
0,Early_Return,7,13,3,0,1,485.4906,1.0,1,0,0,0
0,Overnight,6,12,4,0,1,111.0,0.0,1,1,0,0
0,Full_Day,6,33,6,1,1,652.0,1.0,1,1,0,0
0,Full_Day,12,43,3,0,0,539.3333333333334,1.0,1,0,0,0
0,Full_Day,13,13,0,0,0,535.0,1.0,1,0,0,0
0,Full_Day,7,32,6,1,1,511.4,1.0,1,0,1,0
0,Full_Day,6,35,3,0,1,560.6,1.0,1,0,0,0
0,Early_Return,7,27,6,1,1,485.4906,1.0,1,0,0,0
0,Full_Day,6,43,5,1,1,104.0,0.0,1,1,0,0
0,Full_Day,13,2,5,1,0,312.0,0.0,1,0,1,0
0,Full_Day,12,1,0,0,0,377.3333333333333,0.0,1,0,0,0
0,Overnight,12,48,0,0,0,344.0,0.0,1,0,1,0
0,Full_Day,7,27,5,1,1,487.6,1.0,1,0,0,0
0,Full_Day,6,53,2,0,1,526.0,1.0,1,0,0,0
0,Full_Day,7,8,3,0,1,474.0,1.0,1,0,0,0
1,Early_Return,7,33,5,1,1,447.6,1.0,1,0,1,0
0,Full_Day,6,57,2,0,1,485.4906,1.0,1,0,0,0
0,Full_Day,6,53,6,1,1,366.0,0.0,1,1,0,0
0,Early_Return,6,53,4,0,1,434.5,0.0,1,0,0,1
0,Early_Return,6,35,5,1,1,485.4906,0.0,1,1,0,0
0,Full_Day,6,22,1,0,1,124.0,0.0,1,0,0,0
0,Long_Term,5,53,6,1,1,218.0,0.0,1,0,0,0
0,Long_Term,6,32,5,1,1,828.3333333333334,0.0,1,1,0,0
0,Full_Day,6,22,1,0,1,1429.5,0.0,1,0,1,0
0,Early_Return,13,2,1,0,0,1196.8,0.0,1,1,0,0
0,Full_Day,6,45,2,0,1,1212.0,0.0,1,0,0,0
0,Overnight,5,53,5,1,1,485.4906,0.0,1,1,0,0
0,Early_Return,6,29,5,1,1,788.0,1.0,1,0,0,0
0,Full_Day,6,41,5,1,1,447.0,1.0,1,0,1,0
0,Full_Day,7,1,6,1,1,406.3333333333333,1.0,1,0,0,1
0,Full_Day,12,54,6,1,0,380.0,1.0,1,0,0,0
0,Overnight,6,49,6,1,1,375.8,1.0,1,0,0,0
1,Full_Day,6,37,2,0,1,406.0,2.0,1,1,0,0
1,Early_Return,6,43,5,1,1,485.4906,2.0,1,0,0,1
1,Full_Day,6,38,0,0,1,96.0,0.0,1,0,0,0
0,Full_Day,12,8,2,0,0,485.4906,0.0,1,0,1,0
0,Full_Day,12,49,2,0,0,468.0,0.0,1,1,0,0
0,Overnight,6,2,2,0,1,484.0,0.0,1,0,0,0
0,Full_Day,12,6,0,0,0,741.6666666666666,1.0,1,0,0,0
0,Long_Term,13,24,5,1,0,666.0,1.0,1,0,0,0
1,Overnight,6,19,5,1,1,1037.6,1.0,1,0,0,0
0,Full_Day,6,22,5,1,1,485.4906,2.0,1,0,1,0
0,Long_Term,7,27,1,0,1,470.0,0.0,1,1,0,0
0,Full_Day,7,11,0,0,1,1369.0,0.0,1,0,1,0
0,Long_Term,7,5,1,0,1,1066.6666666666667,0.0,1,0,0,0
0,Early_Return,6,45,3,0,1,1387.25,0.0,1,1,0,0
0,Full_Day,6,40,6,1,1,1144.2,0.0,1,0,0,0
1,Full_Day,12,43,3,0,0,1119.0,0.0,1,0,0,0
0,Early_Return,6,31,2,0,1,485.4906,0.0,0,1,0,0
0,Early_Return,6,45,0,0,1,93.0,0.0,1,0,0,0
0,Full_Day,7,50,0,0,1,81.5,0.0,1,1,0,0
0,Early_Return,6,45,6,1,1,232.0,0.0,1,1,0,0
0,Early_Return,12,30,6,1,0,215.0,0.0,1,1,0,0
0,Full_Day,6,28,1,0,1,186.4,0.0,1,0,0,0
0,Full_Day,6,27,5,1,1,227.4,0.0,1,0,0,0
0,Early_Return,7,12,6,1,1,319.4,0.0,1,0,0,0
0,Full_Day,12,14,6,1,0,253.6,0.0,1,1,0,0
0,Full_Day,7,37,3,0,1,300.6,0.0,1,1,0,0
0,Early_Return,7,24,2,0,1,379.8,0.0,1,0,0,0
0,Full_Day,6,56,0,0,1,344.0,0.0,1,0,0,0
0,Full_Day,6,55,1,0,1,329.4,0.0,1,0,0,0
0,Early_Return,13,0,5,1,0,485.4906,0.0,1,0,0,0
0,Full_Day,13,14,2,0,0,148.0,0.0,1,0,0,0
0,Full_Day,12,55,4,0,0,260.5,0.0,1,0,1,0
0,Full_Day,7,12,5,1,1,286.3333333333333,0.0,1,0,1,0
1,Early_Return,6,53,2,0,1,304.75,0.0,1,0,0,0
1,Full_Day,6,30,4,0,1,279.0,0.0,1,0,0,0
0,Overnight,12,41,5,1,0,485.4906,0.0,1,1,0,0
0,Full_Day,7,58,5,1,1,1111.0,1.0,1,0,0,0
0,Full_Day,6,32,4,0,1,721.0,1.0,1,0,1,0
1,Early_Return,12,46,4,0,0,629.0,1.0,1,1,0,0
0,Early_Return,6,52,5,1,1,485.4906,1.0,1,1,0,0
0,Long_Term,7,36,0,0,1,136.0,0.0,1,1,0,0
0,Early_Return,6,21,6,1,1,1100.5,0.0,1,0,1,0
0,Full_Day,12,41,0,0,0,796.3333333333334,0.0,1,0,1,0
1,Early_Return,6,57,0,0,1,678.25,0.0,1,0,0,0
0,Early_Return,7,38,4,0,1,485.4906,0.0,1,1,0,0
0,Full_Day,7,44,5,1,1,92.0,0.0,1,0,1,0
0,Full_Day,12,32,3,0,0,178.5,0.0,1,1,0,0
0,Full_Day,6,32,3,0,1,251.33333333333334,0.0,1,1,0,0
0,Early_Return,12,41,6,1,0,292.0,0.0,1,0,0,0
0,Full_Day,7,40,1,0,1,254.8,0.0,1,1,0,0
0,Early_Return,13,30,2,0,0,322.2,0.0,1,0,1,0
0,Full_Day,7,43,3,0,1,290.0,0.0,1,0,0,1
1,Full_Day,6,42,0,0,1,271.2,0.0,1,1,0,0
1,Long_Term,7,14,4,0,1,287.0,0.0,1,1,0,0
0,Full_Day,6,59,4,0,1,485.4906,0.0,1,0,0,0
0,Full_Day,13,54,4,0,0,409.0,0.0,1,0,1,0
0,Early_Return,6,45,0,0,1,454.0,0.0,1,0,1,0
0,Full_Day,6,38,3,0,1,354.6666666666667,0.0,1,0,0,0
0,Full_Day,12,22,3,0,0,384.25,0.0,1,1,0,0
0,Full_Day,7,18,5,1,1,401.6,0.0,1,0,0,1
0,Full_Day,7,31,0,0,1,404.0,0.0,1,1,0,0
1,Early_Return,13,5,1,0,0,376.4,0.0,1,0,0,0
1,Full_Day,6,29,6,1,1,485.4906,0.0,1,1,0,0
1,Early_Return,6,3,5,1,1,361.0,0.0,1,1,0,0
0,Full_Day,7,2,1,0,1,485.4906,0.0,1,0,0,0
0,Full_Day,7,7,2,0,1,263.0,0.0,1,0,0,0
0,Full_Day,7,26,4,0,1,379.0,0.0,1,0,1,0
0,Full_Day,6,47,6,1,1,363.6666666666667,0.0,1,0,0,1
0,Full_Day,7,53,3,0,1,384.0,0.0,1,1,0,0
0,Full_Day,12,36,4,0,0,374.2,0.0,1,0,0,0
0,Full_Day,12,21,6,1,0,369.8,0.0,1,0,0,0
0,Full_Day,7,54,4,0,1,356.6,0.0,1,0,0,1
1,Full_Day,6,55,3,0,1,355.8,0.0,1,0,0,0
1,Early_Return,6,56,0,0,1,324.6,0.0,1,1,0,0
1,Full_Day,7,1,3,0,1,272.4,0.0,1,1,0,0
0,Early_Return,6,20,0,0,1,485.4906,0.0,1,0,0,0
0,Early_Return,5,30,2,0,1,125.0,0.0,1,0,0,0
0,Early_Return,6,41,2,0,1,149.5,0.0,1,0,0,0
0,Early_Return,7,7,5,1,1,157.33333333333334,0.0,1,0,0,0
0,Long_Term,13,2,1,0,0,136.0,0.0,1,0,0,0
1,Full_Day,6,49,3,0,1,622.0,0.0,1,1,0,0
0,Early_Return,7,32,4,0,1,485.4906,0.0,0,1,0,0
0,Full_Day,12,46,6,1,0,159.0,0.0,1,0,0,0
0,Overnight,6,46,6,1,1,303.5,0.0,1,0,1,0
0,Full_Day,7,9,4,0,1,602.3333333333334,1.0,1,0,0,0
0,Overnight,8,0,5,1,1,556.0,1.0,1,0,0,0
1,Full_Day,12,55,3,0,0,596.0,2.0,1,1,0,0
1,Early_Return,7,27,4,0,1,655.4,2.0,1,1,0,0
1,Early_Return,6,33,2,0,1,605.4,2.0,1,1,0,0
0,Early_Return,6,29,2,0,1,485.4906,2.0,1,1,0,0
0,Early_Return,13,55,3,0,0,78.0,0.0,1,0,0,1
0,Full_Day,12,5,6,1,0,122.0,0.0,1,1,0,0
0,Full_Day,7,43,6,1,1,192.0,0.0,1,0,1,0
0,Early_Return,6,2,5,1,1,258.0,0.0,0,0,0,0
0,Long_Term,12,48,3,0,0,224.6,0.0,1,0,0,0
0,Full_Day,12,5,5,1,0,704.4,0.0,1,0,1,0
0,Full_Day,11,57,2,0,1,773.8,0.0,1,1,0,0
1,Early_Return,12,44,2,0,0,788.6,0.0,1,1,0,0
0,Early_Return,6,40,2,0,1,485.4906,0.0,1,0,0,0
0,Early_Return,7,10,3,0,1,198.0,0.0,1,0,1,0
0,Early_Return,7,21,2,0,1,150.0,0.0,1,0,0,0
0,Full_Day,6,43,6,1,1,126.33333333333333,0.0,1,0,0,0
0,Full_Day,6,26,4,0,1,173.25,0.0,1,0,1,0
0,Full_Day,6,45,5,1,1,226.8,0.0,1,0,0,0
1,Overnight,7,29,0,0,1,241.4,0.0,1,0,0,0
1,Early_Return,12,10,0,0,0,439.0,1.0,1,0,0,0
0,Full_Day,13,50,5,1,0,485.4906,1.0,1,0,1,0
0,Full_Day,7,8,6,1,1,251.0,0.0,1,0,0,0
1,Full_Day,7,6,2,0,1,327.0,0.0,1,0,0,0
1,Full_Day,7,7,2,0,1,312.6666666666667,0.0,1,0,0,1
0,Full_Day,13,14,3,0,0,485.4906,0.0,1,1,0,0
0,Early_Return,7,0,1,0,1,331.0,0.0,1,1,0,0
0,Early_Return,7,16,0,0,1,234.5,0.0,1,0,0,0
0,Full_Day,7,0,2,0,1,199.33333333333334,0.0,1,1,0,0
0,Long_Term,6,54,1,0,1,240.75,0.0,1,0,0,0
1,Full_Day,13,22,6,1,0,911.4,0.0,1,0,0,0
0,Full_Day,7,21,0,0,1,485.4906,0.0,1,0,1,0
0,Full_Day,12,54,6,1,0,382.0,0.0,0,1,0,0
0,Full_Day,13,42,0,0,0,456.0,0.0,1,0,0,0
0,Early_Return,6,32,3,0,1,388.3333333333333,0.0,1,0,0,0
0,Early_Return,7,0,6,1,1,332.5,0.0,1,0,1,0
0,Full_Day,6,42,4,0,1,289.2,0.0,1,0,0,1
0,Full_Day,7,29,2,0,1,269.8,0.0,1,0,0,0
1,Early_Return,12,49,1,0,0,257.0,0.0,1,0,0,0
1,Full_Day,7,0,0,0,1,219.8,0.0,1,1,0,0
1,Early_Return,12,44,3,0,0,271.2,0.0,1,0,0,0
1,Full_Day,7,13,0,0,1,278.6,0.0,1,0,0,0
1,Full_Day,7,14,5,1,1,278.8,0.0,1,1,0,0
0,Full_Day,7,24,6,1,1,485.4906,0.0,1,0,0,0
0,Full_Day,12,17,6,1,0,432.0,0.0,1,0,0,1
0,Early_Return,6,12,1,0,1,385.0,0.0,1,1,0,0
0,Full_Day,7,45,1,0,1,308.0,0.0,1,0,0,0
0,Full_Day,11,47,6,1,1,293.75,0.0,1,0,0,0
0,Early_Return,6,22,2,0,1,316.8,0.0,1,0,0,0
0,Early_Return,7,18,6,1,1,250.4,0.0,1,0,0,0
0,Early_Return,6,33,2,0,1,485.4906,0.0,1,0,1,0
1,Long_Term,7,17,4,0,1,148.0,0.0,1,0,0,1
0,Early_Return,6,33,1,0,1,485.4906,0.0,1,0,1,0
0,Early_Return,7,16,4,0,1,79.0,0.0,1,1,0,0
0,Full_Day,13,24,1,0,0,91.0,0.0,1,0,0,0
0,Early_Return,7,8,1,0,1,230.66666666666666,0.0,1,0,0,0
0,Full_Day,7,16,3,0,1,208.25,0.0,1,0,0,0
0,Full_Day,6,46,6,1,1,235.6,0.0,1,0,0,0
0,Full_Day,6,48,3,0,1,282.2,0.0,1,0,0,1
0,Full_Day,6,49,6,1,1,366.0,0.0,1,0,0,0
1,Long_Term,7,13,6,1,1,366.2,0.0,1,0,1,0
1,Full_Day,6,35,2,0,1,1066.2,0.0,1,0,0,1
0,Early_Return,7,2,6,1,1,485.4906,0.0,1,0,1,0
0,Full_Day,8,4,3,0,1,163.0,0.0,1,1,0,0
0,Early_Return,12,35,6,1,0,205.0,0.0,1,1,0,0
0,Full_Day,6,34,2,0,1,205.0,0.0,1,1,0,0
0,Early_Return,7,5,0,0,1,259.25,0.0,1,0,0,1
0,Full_Day,7,25,5,1,1,235.8,0.0,1,1,0,0
0,Long_Term,5,42,6,1,1,310.6,0.0,1,1,0,0
1,Overnight,7,14,1,0,1,1090.8,0.0,1,0,0,0
1,Full_Day,6,58,5,1,1,1259.4,1.0,1,1,0,0
1,Overnight,7,29,1,0,1,1224.0,1.0,1,1,0,0
1,Long_Term,6,57,4,0,1,1478.0,2.0,1,0,0,0
0,Overnight,13,54,2,0,0,485.4906,2.0,1,0,0,0
0,Early_Return,12,35,3,0,0,808.0,1.0,1,1,0,0
0,Full_Day,7,15,3,0,1,481.0,1.0,1,0,0,0
0,Full_Day,13,21,0,0,0,491.6666666666667,1.0,1,0,1,0
0,Full_Day,6,30,0,0,1,465.25,1.0,1,0,1,0
0,Early_Return,7,35,1,0,1,478.8,1.0,1,1,0,0
0,Early_Return,13,39,2,0,0,350.6,1.0,1,0,0,0
0,Early_Return,6,19,3,0,1,360.6,1.0,1,1,0,0
0,Overnight,7,13,3,0,1,292.8,1.0,1,0,0,0
0,Full_Day,12,55,5,1,0,495.4,2.0,1,0,1,0
0,Early_Return,7,37,1,0,1,478.8,2.0,1,0,0,0
0,Long_Term,6,13,3,0,1,482.8,2.0,1,0,0,0
1,Full_Day,7,4,2,0,1,967.8,2.0,1,0,0,0
1,Overnight,6,0,0,0,1,1019.0,2.0,1,0,1,0
0,Early_Return,13,2,3,0,0,485.4906,3.0,1,1,0,0
0,Early_Return,7,20,4,0,1,187.0,0.0,1,1,0,0
0,Early_Return,7,0,1,0,1,182.0,0.0,1,0,0,1
0,Early_Return,6,29,6,1,1,163.33333333333334,0.0,1,0,0,0
0,Full_Day,7,42,4,0,1,485.4906,0.0,0,0,0,0
0,Full_Day,7,39,3,0,1,361.0,0.0,1,0,0,0
0,Full_Day,12,52,6,1,0,438.5,0.0,1,1,0,0
0,Early_Return,6,57,5,1,1,470.3333333333333,0.0,1,1,0,0
0,Full_Day,12,44,5,1,0,382.75,0.0,1,1,0,0
0,Full_Day,6,50,6,1,1,355.0,0.0,1,0,1,0
1,Early_Return,7,17,4,0,1,389.0,0.0,1,0,0,0
0,Full_Day,12,41,1,0,0,485.4906,0.0,1,0,1,0
0,Overnight,7,31,5,1,1,497.0,0.0,1,0,0,0
0,Full_Day,7,13,6,1,1,741.5,1.0,1,0,1,0
0,Overnight,7,56,2,0,1,615.0,1.0,1,0,0,0
0,Early_Return,7,5,6,1,1,723.75,2.0,1,1,0,0
0,Early_Return,13,9,6,1,0,596.6,2.0,1,0,0,0
1,Full_Day,11,54,2,0,1,534.0,2.0,1,0,0,1
1,Long_Term,13,0,2,0,0,421.8,2.0,1,0,0,0
1,Early_Return,12,37,6,1,0,1027.4,2.0,1,0,0,0
0,Overnight,12,48,6,1,0,485.4906,2.0,1,0,1,0
0,Full_Day,7,47,3,0,1,844.0,1.0,1,1,0,0
0,Early_Return,12,45,1,0,0,641.5,1.0,1,1,0,0
0,Overnight,7,8,2,0,1,454.0,1.0,1,0,0,0
0,Full_Day,6,55,3,0,1,607.5,2.0,1,0,1,0
0,Full_Day,7,49,6,1,1,568.8,2.0,1,0,0,0
1,Early_Return,13,9,3,0,0,461.0,2.0,1,0,0,0
0,Full_Day,12,38,6,1,0,485.4906,2.0,1,0,0,0
0,Full_Day,7,29,1,0,1,391.0,0.0,1,0,0,1
0,Early_Return,12,35,3,0,0,321.0,0.0,1,0,1,0
0,Early_Return,6,58,1,0,1,264.3333333333333,0.0,1,1,0,0
0,Full_Day,6,21,2,0,1,249.75,0.0,1,0,0,1
0,Early_Return,13,19,3,0,0,254.4,0.0,1,0,0,0
0,Early_Return,6,33,5,1,1,214.4,0.0,1,0,0,0
0,Early_Return,13,21,2,0,0,197.4,0.0,1,1,0,0
0,Early_Return,6,33,2,0,1,208.8,0.0,1,0,0,0
1,Early_Return,6,59,3,0,1,180.8,0.0,1,0,0,0
0,Early_Return,12,35,1,0,0,485.4906,0.0,1,0,0,1
0,Full_Day,7,0,5,1,1,87.0,0.0,1,0,0,0
0,Early_Return,7,3,2,0,1,234.5,0.0,1,0,0,0
0,Early_Return,6,9,1,0,1,191.33333333333334,0.0,1,0,0,0
0,Long_Term,7,6,2,0,1,181.75,0.0,1,0,1,0
0,Early_Return,7,32,2,0,1,485.4906,0.0,1,0,0,1
0,Full_Day,11,17,0,0,1,76.0,0.0,1,0,1,0
0,Full_Day,6,27,6,1,1,296.0,0.0,1,0,0,1
0,Full_Day,6,27,3,0,1,351.0,0.0,1,0,0,0
0,Long_Term,6,48,1,0,1,327.75,0.0,1,1,0,0
0,Full_Day,12,43,4,0,0,650.0,0.0,1,0,1,0
1,Full_Day,7,36,0,0,1,731.4,0.0,1,1,0,0
1,Early_Return,7,39,2,0,1,732.8,0.0,1,0,0,0
1,Full_Day,6,50,0,0,1,656.4,0.0,1,0,1,0
0,Overnight,7,4,4,0,1,485.4906,0.0,1,0,0,0
0,Full_Day,12,22,1,0,0,1064.0,1.0,1,0,0,0
0,Full_Day,6,51,3,0,1,712.5,1.0,1,0,0,0
0,Full_Day,12,18,4,0,0,618.0,1.0,1,0,1,0
1,Full_Day,6,14,2,0,1,581.0,1.0,1,1,0,0
0,Full_Day,7,12,3,0,1,485.4906,1.0,1,0,0,0
0,Early_Return,13,28,1,0,0,445.0,0.0,1,1,0,0
0,Full_Day,12,4,4,0,0,286.5,0.0,1,0,0,0
0,Early_Return,8,0,1,0,1,298.3333333333333,0.0,1,0,1,0
0,Early_Return,6,15,3,0,1,246.75,0.0,1,1,0,0
