timestamp,vehicle_count,hour,day_of_week,is_weekend,is_morning,is_exam_week
2023-10-17 15:00:00,47,15,1,0,0,0
2023-10-17 16:00:00,40,16,1,0,0,0
2023-10-17 17:00:00,36,17,1,0,0,0
2023-10-17 18:00:00,34,18,1,0,0,0
2023-10-17 19:00:00,30,19,1,0,0,0
2023-10-17 20:00:00,25,20,1,0,0,0
2023-10-17 21:00:00,22,21,1,0,0,0
2023-10-17 22:00:00,19,22,1,0,0,0
2023-10-17 23:00:00,17,23,1,0,0,0
2023-10-18 00:00:00,17,0,2,0,1,0
2023-10-18 01:00:00,17,1,2,0,1,0
2023-10-18 02:00:00,17,2,2,0,1,0
2023-10-18 03:00:00,15,3,2,0,1,0
2023-10-18 04:00:00,15,4,2,0,1,0
2023-10-18 05:00:00,15,5,2,0,1,0
2023-10-18 06:00:00,33,6,2,0,1,0
2023-10-18 07:00:00,66,7,2,0,1,0
2023-10-18 08:00:00,77,8,2,0,1,0
2023-10-18 09:00:00,68,9,2,0,1,0
2023-10-18 10:00:00,61,10,2,0,1,0
2023-10-18 11:00:00,58,11,2,0,1,0
2023-10-18 12:00:00,67,12,2,0,0,0
2023-10-18 13:00:00,82,13,2,0,0,0
2023-10-18 14:00:00,81,14,2,0,0,0
2023-10-18 15:00:00,70,15,2,0,0,0
2023-10-18 16:00:00,58,16,2,0,0,0
2023-10-18 17:00:00,52,17,2,0,0,0
2023-10-18 18:00:00,45,18,2,0,0,0
2023-10-18 19:00:00,40,19,2,0,0,0
2023-10-18 20:00:00,39,20,2,0,0,0
2023-10-18 21:00:00,35,21,2,0,0,0
2023-10-18 22:00:00,31,22,2,0,0,0
2023-10-18 23:00:00,30,23,2,0,0,0
2023-10-19 00:00:00,29,0,3,0,1,0
2023-10-19 01:00:00,27,1,3,0,1,0
2023-10-19 02:00:00,26,2,3,0,1,0
2023-10-19 03:00:00,25,3,3,0,1,0
2023-10-19 04:00:00,22,4,3,0,1,0
2023-10-19 05:00:00,20,5,3,0,1,0
2023-10-19 06:00:00,35,6,3,0,1,0
2023-10-19 07:00:00,68,7,3,0,1,0
2023-10-19 08:00:00,83,8,3,0,1,0
2023-10-19 09:00:00,74,9,3,0,1,0
2023-10-19 10:00:00,64,10,3,0,1,0
2023-10-19 11:00:00,56,11,3,0,1,0
2023-10-19 12:00:00,64,12,3,0,0,0
2023-10-19 13:00:00,84,13,3,0,0,0
2023-10-19 14:00:00,81,14,3,0,0,0
2023-10-19 15:00:00,71,15,3,0,0,0
2023-10-19 16:00:00,63,16,3,0,0,0
2023-10-19 17:00:00,57,17,3,0,0,0
2023-10-19 18:00:00,50,18,3,0,0,0
2023-10-19 19:00:00,43,19,3,0,0,0
2023-10-19 20:00:00,35,20,3,0,0,0
2023-10-19 21:00:00,28,21,3,0,0,0
2023-10-19 22:00:00,25,22,3,0,0,0
2023-10-19 23:00:00,23,23,3,0,0,0
2023-10-20 00:00:00,21,0,4,0,1,0
2023-10-20 01:00:00,20,1,4,0,1,0
2023-10-20 02:00:00,20,2,4,0,1,0
2023-10-20 03:00:00,20,3,4,0,1,0
2023-10-20 04:00:00,18,4,4,0,1,0
2023-10-20 05:00:00,15,5,4,0,1,0
2023-10-20 06:00:00,32,6,4,0,1,0
2023-10-20 07:00:00,69,7,4,0,1,0
2023-10-20 08:00:00,82,8,4,0,1,0
2023-10-20 09:00:00,71,9,4,0,1,0
2023-10-20 10:00:00,63,10,4,0,1,0
2023-10-20 11:00:00,59,11,4,0,1,0
2023-10-20 12:00:00,71,12,4,0,0,0
2023-10-20 13:00:00,78,13,4,0,0,0
2023-10-20 14:00:00,66,14,4,0,0,0
2023-10-20 15:00:00,51,15,4,0,0,0
2023-10-20 16:00:00,43,16,4,0,0,0
2023-10-20 17:00:00,38,17,4,0,0,0
2023-10-20 18:00:00,34,18,4,0,0,0
2023-10-20 19:00:00,31,19,4,0,0,0
2023-10-20 20:00:00,31,20,4,0,0,0
2023-10-20 21:00:00,27,21,4,0,0,0
2023-10-20 22:00:00,24,22,4,0,0,0
2023-10-20 23:00:00,23,23,4,0,0,0
2023-10-21 00:00:00,23,0,5,1,1,0
2023-10-21 01:00:00,22,1,5,1,1,0
2023-10-21 02:00:00,21,2,5,1,1,0
2023-10-21 03:00:00,18,3,5,1,1,0
2023-10-21 04:00:00,16,4,5,1,1,0
2023-10-21 05:00:00,14,5,5,1,1,0
2023-10-21 06:00:00,36,6,5,1,1,0
2023-10-21 07:00:00,77,7,5,1,1,0
2023-10-21 08:00:00,90,8,5,1,1,0
2023-10-21 09:00:00,77,9,5,1,1,0
2023-10-21 10:00:00,65,10,5,1,1,0
2023-10-21 11:00:00,58,11,5,1,1,0
2023-10-21 12:00:00,63,12,5,1,0,0
2023-10-21 13:00:00,74,13,5,1,0,0
2023-10-21 14:00:00,68,14,5,1,0,0
2023-10-21 15:00:00,57,15,5,1,0,0
2023-10-21 16:00:00,48,16,5,1,0,0
2023-10-21 17:00:00,43,17,5,1,0,0
2023-10-21 18:00:00,36,18,5,1,0,0
2023-10-21 19:00:00,31,19,5,1,0,0
2023-10-21 20:00:00,27,20,5,1,0,0
2023-10-21 21:00:00,27,21,5,1,0,0
2023-10-21 22:00:00,24,22,5,1,0,0
2023-10-21 23:00:00,23,23,5,1,0,0
2023-10-22 00:00:00,22,0,6,1,1,0
2023-10-22 01:00:00,21,1,6,1,1,0
2023-10-22 02:00:00,19,2,6,1,1,0
2023-10-22 03:00:00,17,3,6,1,1,0
2023-10-22 04:00:00,15,4,6,1,1,0
2023-10-22 05:00:00,14,5,6,1,1,0
2023-10-22 06:00:00,40,6,6,1,1,0
2023-10-22 07:00:00,82,7,6,1,1,0
2023-10-22 08:00:00,93,8,6,1,1,0
2023-10-22 09:00:00,80,9,6,1,1,0
2023-10-22 10:00:00,66,10,6,1,1,0
2023-10-22 11:00:00,57,11,6,1,1,0
2023-10-22 12:00:00,63,12,6,1,0,0
2023-10-22 13:00:00,72,13,6,1,0,0
2023-10-22 14:00:00,67,14,6,1,0,0
2023-10-22 15:00:00,54,15,6,1,0,0
2023-10-22 16:00:00,44,16,6,1,0,0
2023-10-22 17:00:00,40,17,6,1,0,0
2023-10-22 18:00:00,36,18,6,1,0,0
2023-10-22 19:00:00,33,19,6,1,0,0
2023-10-22 20:00:00,28,20,6,1,0,0
2023-10-22 21:00:00,23,21,6,1,0,0
2023-10-22 22:00:00,23,22,6,1,0,0
2023-10-22 23:00:00,22,23,6,1,0,0
2023-10-23 00:00:00,20,0,0,0,1,0
2023-10-23 01:00:00,19,1,0,0,1,0
2023-10-23 02:00:00,16,2,0,0,1,0
2023-10-23 03:00:00,14,3,0,0,1,0
2023-10-23 04:00:00,12,4,0,0,1,0
2023-10-23 05:00:00,14,5,0,0,1,0
2023-10-23 06:00:00,26,6,0,0,1,0
2023-10-23 07:00:00,52,7,0,0,1,0
2023-10-23 08:00:00,60,8,0,0,1,0
2023-10-23 09:00:00,51,9,0,0,1,0
2023-10-23 10:00:00,43,10,0,0,1,0
2023-10-23 11:00:00,37,11,0,0,1,0
2023-10-23 12:00:00,48,12,0,0,0,0
2023-10-23 13:00:00,67,13,0,0,0,0
2023-10-23 14:00:00,65,14,0,0,0,0
2023-10-23 15:00:00,54,15,0,0,0,0
2023-10-23 16:00:00,45,16,0,0,0,0
2023-10-23 17:00:00,39,17,0,0,0,0
2023-10-23 18:00:00,34,18,0,0,0,0
2023-10-23 19:00:00,30,19,0,0,0,0
2023-10-23 20:00:00,28,20,0,0,0,0
2023-10-23 21:00:00,25,21,0,0,0,0
2023-10-23 22:00:00,22,22,0,0,0,0
2023-10-23 23:00:00,21,23,0,0,0,0
2023-10-24 00:00:00,19,0,1,0,1,0
2023-10-24 01:00:00,18,1,1,0,1,0
2023-10-24 02:00:00,17,2,1,0,1,0
2023-10-24 03:00:00,16,3,1,0,1,0
2023-10-24 04:00:00,16,4,1,0,1,0
2023-10-24 05:00:00,16,5,1,0,1,0
2023-10-24 06:00:00,35,6,1,0,1,0
2023-10-24 07:00:00,71,7,1,0,1,0
2023-10-24 08:00:00,82,8,1,0,1,0
2023-10-24 09:00:00,74,9,1,0,1,0
2023-10-24 10:00:00,65,10,1,0,1,0
2023-10-24 11:00:00,57,11,1,0,1,0
2023-10-24 12:00:00,62,12,1,0,0,0
2023-10-24 13:00:00,74,13,1,0,0,0
2023-10-24 14:00:00,63,14,1,0,0,0
2023-10-24 15:00:00,49,15,1,0,0,0
2023-10-24 16:00:00,42,16,1,0,0,0
2023-10-24 17:00:00,36,17,1,0,0,0
2023-10-24 18:00:00,32,18,1,0,0,0
2023-10-24 19:00:00,26,19,1,0,0,0
2023-10-24 20:00:00,21,20,1,0,0,0
2023-10-24 21:00:00,19,21,1,0,0,0
2023-10-24 22:00:00,19,22,1,0,0,0
2023-10-24 23:00:00,16,23,1,0,0,0
2023-10-25 00:00:00,14,0,2,0,1,0
2023-10-25 01:00:00,12,1,2,0,1,0
2023-10-25 02:00:00,10,2,2,0,1,0
2023-10-25 03:00:00,10,3,2,0,1,0
2023-10-25 04:00:00,7,4,2,0,1,0
2023-10-25 05:00:00,7,5,2,0,1,0
2023-10-25 06:00:00,26,6,2,0,1,0
2023-10-25 07:00:00,65,7,2,0,1,0
2023-10-25 08:00:00,81,8,2,0,1,0
2023-10-25 09:00:00,72,9,2,0,1,0
2023-10-25 10:00:00,63,10,2,0,1,0
2023-10-25 11:00:00,55,11,2,0,1,0
2023-10-25 12:00:00,67,12,2,0,0,0
2023-10-25 13:00:00,81,13,2,0,0,0
2023-10-25 14:00:00,73,14,2,0,0,0
2023-10-25 15:00:00,59,15,2,0,0,0
2023-10-25 16:00:00,50,16,2,0,0,0
2023-10-25 17:00:00,47,17,2,0,0,0
2023-10-25 18:00:00,43,18,2,0,0,0
2023-10-25 19:00:00,37,19,2,0,0,0
2023-10-25 20:00:00,32,20,2,0,0,0
2023-10-25 21:00:00,29,21,2,0,0,0
2023-10-25 22:00:00,29,22,2,0,0,0
2023-10-25 23:00:00,26,23,2,0,0,0
2023-10-26 00:00:00,24,0,3,0,1,0
2023-10-26 01:00:00,21,1,3,0,1,0
2023-10-26 02:00:00,19,2,3,0,1,0
2023-10-26 03:00:00,17,3,3,0,1,0
2023-10-26 04:00:00,17,4,3,0,1,0
2023-10-26 05:00:00,15,5,3,0,1,0
2023-10-26 06:00:00,35,6,3,0,1,0
2023-10-26 07:00:00,71,7,3,0,1,0
2023-10-26 08:00:00,84,8,3,0,1,0
2023-10-26 09:00:00,73,9,3,0,1,0
2023-10-26 10:00:00,62,10,3,0,1,0
2023-10-26 11:00:00,55,11,3,0,1,0
2023-10-26 12:00:00,65,12,3,0,0,0
2023-10-26 13:00:00,79,13,3,0,0,0
2023-10-26 14:00:00,65,14,3,0,0,0
2023-10-26 15:00:00,49,15,3,0,0,0
2023-10-26 16:00:00,41,16,3,0,0,0
2023-10-26 17:00:00,36,17,3,0,0,0
2023-10-26 18:00:00,29,18,3,0,0,0
2023-10-26 19:00:00,25,19,3,0,0,0
2023-10-26 20:00:00,22,20,3,0,0,0
2023-10-26 21:00:00,19,21,3,0,0,0
2023-10-26 22:00:00,15,22,3,0,0,0
2023-10-26 23:00:00,15,23,3,0,0,0
2023-10-27 00:00:00,14,0,4,0,1,0
2023-10-27 01:00:00,14,1,4,0,1,0
2023-10-27 02:00:00,13,2,4,0,1,0
2023-10-27 03:00:00,13,3,4,0,1,0
2023-10-27 04:00:00,12,4,4,0,1,0
2023-10-27 05:00:00,12,5,4,0,1,0
2023-10-27 06:00:00,33,6,4,0,1,0
2023-10-27 07:00:00,78,7,4,0,1,0
2023-10-27 08:00:00,94,8,4,0,1,0
2023-10-27 09:00:00,81,9,4,0,1,0
2023-10-27 10:00:00,70,10,4,0,1,0
2023-10-27 11:00:00,60,11,4,0,1,0
2023-10-27 12:00:00,70,12,4,0,0,0
2023-10-27 13:00:00,83,13,4,0,0,0
2023-10-27 14:00:00,78,14,4,0,0,0
2023-10-27 15:00:00,66,15,4,0,0,0
2023-10-27 16:00:00,57,16,4,0,0,0
2023-10-27 17:00:00,52,17,4,0,0,0
2023-10-27 18:00:00,49,18,4,0,0,0
2023-10-27 19:00:00,46,19,4,0,0,0
2023-10-27 20:00:00,42,20,4,0,0,0
2023-10-27 21:00:00,37,21,4,0,0,0
2023-10-27 22:00:00,33,22,4,0,0,0
2023-10-27 23:00:00,33,23,4,0,0,0
2023-10-28 00:00:00,32,0,5,1,1,0
2023-10-28 01:00:00,30,1,5,1,1,0
2023-10-28 02:00:00,27,2,5,1,1,0
2023-10-28 03:00:00,24,3,5,1,1,0
2023-10-28 04:00:00,23,4,5,1,1,0
2023-10-28 05:00:00,22,5,5,1,1,0
2023-10-28 06:00:00,45,6,5,1,1,0
2023-10-28 07:00:00,88,7,5,1,1,0
2023-10-28 08:00:00,101,8,5,1,1,0
2023-10-28 09:00:00,89,9,5,1,1,0
2023-10-28 10:00:00,78,10,5,1,1,0
2023-10-28 11:00:00,69,11,5,1,1,0
2023-10-28 12:00:00,70,12,5,1,0,0
2023-10-28 13:00:00,85,13,5,1,0,0
2023-10-28 14:00:00,78,14,5,1,0,0
2023-10-28 15:00:00,68,15,5,1,0,0
2023-10-28 16:00:00,60,16,5,1,0,0
2023-10-28 17:00:00,51,17,5,1,0,0
2023-10-28 18:00:00,43,18,5,1,0,0
2023-10-28 19:00:00,40,19,5,1,0,0
2023-10-28 20:00:00,33,20,5,1,0,0
2023-10-28 21:00:00,26,21,5,1,0,0
2023-10-28 22:00:00,24,22,5,1,0,0
2023-10-28 23:00:00,24,23,5,1,0,0
2023-10-29 00:00:00,23,0,6,1,1,0
2023-10-29 01:00:00,21,1,6,1,1,0
2023-10-29 02:00:00,18,2,6,1,1,0
2023-10-29 03:00:00,18,3,6,1,1,0
2023-10-29 04:00:00,16,4,6,1,1,0
2023-10-29 05:00:00,14,5,6,1,1,0
2023-10-29 06:00:00,32,6,6,1,1,0
2023-10-29 07:00:00,75,7,6,1,1,0
2023-10-29 08:00:00,92,8,6,1,1,0
2023-10-29 09:00:00,82,9,6,1,1,0
2023-10-29 10:00:00,72,10,6,1,1,0
2023-10-29 11:00:00,64,11,6,1,1,0
2023-10-29 12:00:00,64,12,6,1,0,0
2023-10-29 13:00:00,72,13,6,1,0,0
2023-10-29 14:00:00,64,14,6,1,0,0
2023-10-29 15:00:00,53,15,6,1,0,0
2023-10-29 16:00:00,47,16,6,1,0,0
2023-10-29 17:00:00,42,17,6,1,0,0
2023-10-29 18:00:00,38,18,6,1,0,0
2023-10-29 19:00:00,33,19,6,1,0,0
2023-10-29 20:00:00,30,20,6,1,0,0
2023-10-29 21:00:00,27,21,6,1,0,0
2023-10-29 22:00:00,23,22,6,1,0,0
2023-10-29 23:00:00,22,23,6,1,0,0
2023-10-30 00:00:00,22,0,0,0,1,0
2023-10-30 01:00:00,21,1,0,0,1,0
2023-10-30 02:00:00,18,2,0,0,1,0
2023-10-30 03:00:00,15,3,0,0,1,0
2023-10-30 04:00:00,15,4,0,0,1,0
2023-10-30 05:00:00,16,5,0,0,1,0
2023-10-30 06:00:00,39,6,0,0,1,0
2023-10-30 07:00:00,78,7,0,0,1,0
2023-10-30 08:00:00,90,8,0,0,1,0
2023-10-30 09:00:00,77,9,0,0,1,0
2023-10-30 10:00:00,63,10,0,0,1,0
2023-10-30 11:00:00,56,11,0,0,1,0
2023-10-30 12:00:00,60,12,0,0,0,0
2023-10-30 13:00:00,72,13,0,0,0,0
2023-10-30 14:00:00,66,14,0,0,0,0
2023-10-30 15:00:00,55,15,0,0,0,0
2023-10-30 16:00:00,46,16,0,0,0,0
2023-10-30 17:00:00,43,17,0,0,0,0
2023-10-30 18:00:00,40,18,0,0,0,0
2023-10-30 19:00:00,37,19,0,0,0,0
2023-10-30 20:00:00,33,20,0,0,0,0
2023-10-30 21:00:00,28,21,0,0,0,0
2023-10-30 22:00:00,24,22,0,0,0,0
2023-10-30 23:00:00,24,23,0,0,0,0
2023-10-31 00:00:00,21,0,1,0,1,0
2023-10-31 01:00:00,20,1,1,0,1,0
2023-10-31 02:00:00,19,2,1,0,1,0
2023-10-31 03:00:00,18,3,1,0,1,0
2023-10-31 04:00:00,17,4,1,0,1,0
2023-10-31 05:00:00,14,5,1,0,1,0
2023-10-31 06:00:00,34,6,1,0,1,0
2023-10-31 07:00:00,72,7,1,0,1,0
2023-10-31 08:00:00,87,8,1,0,1,0
2023-10-31 09:00:00,76,9,1,0,1,0
2023-10-31 10:00:00,65,10,1,0,1,0
2023-10-31 11:00:00,58,11,1,0,1,0
2023-10-31 12:00:00,66,12,1,0,0,0
2023-10-31 13:00:00,87,13,1,0,0,0
2023-10-31 14:00:00,81,14,1,0,0,0
2023-10-31 15:00:00,70,15,1,0,0,0
2023-10-31 16:00:00,58,16,1,0,0,0
2023-10-31 17:00:00,51,17,1,0,0,0
2023-10-31 18:00:00,49,18,1,0,0,0
2023-10-31 19:00:00,43,19,1,0,0,0
2023-10-31 20:00:00,33,20,1,0,0,0
2023-10-31 21:00:00,27,21,1,0,0,0
2023-10-31 22:00:00,24,22,1,0,0,0
2023-10-31 23:00:00,22,23,1,0,0,0
2023-11-01 00:00:00,21,0,2,0,1,0
2023-11-01 01:00:00,19,1,2,0,1,0
2023-11-01 02:00:00,19,2,2,0,1,0
2023-11-01 03:00:00,16,3,2,0,1,0
2023-11-01 04:00:00,16,4,2,0,1,0
2023-11-01 05:00:00,14,5,2,0,1,0
2023-11-01 06:00:00,32,6,2,0,1,0
2023-11-01 07:00:00,68,7,2,0,1,0
2023-11-01 08:00:00,73,8,2,0,1,0
2023-11-01 09:00:00,62,9,2,0,1,0
2023-11-01 10:00:00,55,10,2,0,1,0
2023-11-01 11:00:00,50,11,2,0,1,0
2023-11-01 12:00:00,58,12,2,0,0,0
2023-11-01 13:00:00,77,13,2,0,0,0
2023-11-01 14:00:00,67,14,2,0,0,0
2023-11-01 15:00:00,57,15,2,0,0,0
2023-11-01 16:00:00,48,16,2,0,0,0
2023-11-01 17:00:00,44,17,2,0,0,0
2023-11-01 18:00:00,40,18,2,0,0,0
2023-11-01 19:00:00,35,19,2,0,0,0
2023-11-01 20:00:00,30,20,2,0,0,0
2023-11-01 21:00:00,24,21,2,0,0,0
2023-11-01 22:00:00,21,22,2,0,0,0
2023-11-01 23:00:00,21,23,2,0,0,0
2023-11-02 00:00:00,21,0,3,0,1,0
2023-11-02 01:00:00,21,1,3,0,1,0
2023-11-02 02:00:00,19,2,3,0,1,0
2023-11-02 03:00:00,17,3,3,0,1,0
2023-11-02 04:00:00,16,4,3,0,1,0
2023-11-02 05:00:00,18,5,3,0,1,0
2023-11-02 06:00:00,37,6,3,0,1,0
2023-11-02 07:00:00,72,7,3,0,1,0
2023-11-02 08:00:00,81,8,3,0,1,0
2023-11-02 09:00:00,72,9,3,0,1,0
2023-11-02 10:00:00,64,10,3,0,1,0
2023-11-02 11:00:00,60,11,3,0,1,0
2023-11-02 12:00:00,67,12,3,0,0,0
2023-11-02 13:00:00,77,13,3,0,0,0
2023-11-02 14:00:00,71,14,3,0,0,0
2023-11-02 15:00:00,59,15,3,0,0,0
2023-11-02 16:00:00,49,16,3,0,0,0
2023-11-02 17:00:00,44,17,3,0,0,0
2023-11-02 18:00:00,39,18,3,0,0,0
2023-11-02 19:00:00,33,19,3,0,0,0
2023-11-02 20:00:00,25,20,3,0,0,0
2023-11-02 21:00:00,17,21,3,0,0,0
2023-11-02 22:00:00,14,22,3,0,0,0
2023-11-02 23:00:00,13,23,3,0,0,0
2023-11-03 00:00:00,12,0,4,0,1,0
2023-11-03 01:00:00,12,1,4,0,1,0
2023-11-03 02:00:00,12,2,4,0,1,0
2023-11-03 03:00:00,10,3,4,0,1,0
2023-11-03 04:00:00,10,4,4,0,1,0
2023-11-03 05:00:00,12,5,4,0,1,0
2023-11-03 06:00:00,33,6,4,0,1,0
2023-11-03 07:00:00,69,7,4,0,1,0
2023-11-03 08:00:00,87,8,4,0,1,0
2023-11-03 09:00:00,79,9,4,0,1,0
2023-11-03 10:00:00,71,10,4,0,1,0
2023-11-03 11:00:00,59,11,4,0,1,0
2023-11-03 12:00:00,62,12,4,0,0,0
2023-11-03 13:00:00,71,13,4,0,0,0
2023-11-03 14:00:00,61,14,4,0,0,0
2023-11-03 15:00:00,50,15,4,0,0,0
2023-11-03 16:00:00,43,16,4,0,0,0
2023-11-03 17:00:00,40,17,4,0,0,0
2023-11-03 18:00:00,35,18,4,0,0,0
2023-11-03 19:00:00,29,19,4,0,0,0
2023-11-03 20:00:00,25,20,4,0,0,0
2023-11-03 21:00:00,22,21,4,0,0,0
2023-11-03 22:00:00,19,22,4,0,0,0
2023-11-03 23:00:00,17,23,4,0,0,0
2023-11-04 00:00:00,17,0,5,1,1,0
2023-11-04 01:00:00,17,1,5,1,1,0
2023-11-04 02:00:00,17,2,5,1,1,0
2023-11-04 03:00:00,17,3,5,1,1,0
2023-11-04 04:00:00,16,4,5,1,1,0
2023-11-04 05:00:00,14,5,5,1,1,0
2023-11-04 06:00:00,35,6,5,1,1,0
2023-11-04 07:00:00,72,7,5,1,1,0
2023-11-04 08:00:00,87,8,5,1,1,0
2023-11-04 09:00:00,74,9,5,1,1,0
2023-11-04 10:00:00,62,10,5,1,1,0
2023-11-04 11:00:00,55,11,5,1,1,0
2023-11-04 12:00:00,62,12,5,1,0,0
2023-11-04 13:00:00,74,13,5,1,0,0
2023-11-04 14:00:00,69,14,5,1,0,0
2023-11-04 15:00:00,57,15,5,1,0,0
2023-11-04 16:00:00,49,16,5,1,0,0
2023-11-04 17:00:00,44,17,5,1,0,0
2023-11-04 18:00:00,38,18,5,1,0,0
2023-11-04 19:00:00,33,19,5,1,0,0
2023-11-04 20:00:00,27,20,5,1,0,0
2023-11-04 21:00:00,22,21,5,1,0,0
2023-11-04 22:00:00,20,22,5,1,0,0
2023-11-04 23:00:00,20,23,5,1,0,0
2023-11-05 00:00:00,19,0,6,1,1,0
2023-11-05 01:00:00,18,1,6,1,1,0
2023-11-05 02:00:00,16,2,6,1,1,0
2023-11-05 03:00:00,16,3,6,1,1,0
2023-11-05 04:00:00,16,4,6,1,1,0
2023-11-05 05:00:00,14,5,6,1,1,0
2023-11-05 06:00:00,32,6,6,1,1,0
2023-11-05 07:00:00,70,7,6,1,1,0
2023-11-05 08:00:00,88,8,6,1,1,0
2023-11-05 09:00:00,78,9,6,1,1,0
2023-11-05 10:00:00,70,10,6,1,1,0
2023-11-05 11:00:00,66,11,6,1,1,0
2023-11-05 12:00:00,85,12,6,1,0,0
2023-11-05 13:00:00,98,13,6,1,0,0
2023-11-05 14:00:00,87,14,6,1,0,0
2023-11-05 15:00:00,70,15,6,1,0,0
2023-11-05 16:00:00,57,16,6,1,0,0
2023-11-05 17:00:00,51,17,6,1,0,0
2023-11-05 18:00:00,48,18,6,1,0,0
2023-11-05 19:00:00,46,19,6,1,0,0
2023-11-05 20:00:00,41,20,6,1,0,0
2023-11-05 21:00:00,35,21,6,1,0,0
2023-11-05 22:00:00,32,22,6,1,0,0
2023-11-05 23:00:00,32,23,6,1,0,0
2023-11-06 00:00:00,28,0,0,0,1,0
2023-11-06 01:00:00,24,1,0,0,1,0
2023-11-06 02:00:00,21,2,0,0,1,0
2023-11-06 03:00:00,19,3,0,0,1,0
2023-11-06 04:00:00,19,4,0,0,1,0
2023-11-06 05:00:00,18,5,0,0,1,0
2023-11-06 06:00:00,27,6,0,0,1,0
2023-11-06 07:00:00,54,7,0,0,1,0
2023-11-06 08:00:00,64,8,0,0,1,0
2023-11-06 09:00:00,56,9,0,0,1,0
2023-11-06 10:00:00,49,10,0,0,1,0
2023-11-06 11:00:00,46,11,0,0,1,0
2023-11-06 12:00:00,56,12,0,0,0,0
2023-11-06 13:00:00,71,13,0,0,0,0
2023-11-06 14:00:00,63,14,0,0,0,0
2023-11-06 15:00:00,50,15,0,0,0,0
2023-11-06 16:00:00,43,16,0,0,0,0
2023-11-06 17:00:00,36,17,0,0,0,0
2023-11-06 18:00:00,29,18,0,0,0,0
2023-11-06 19:00:00,24,19,0,0,0,0
2023-11-06 20:00:00,19,20,0,0,0,0
2023-11-06 21:00:00,14,21,0,0,0,0
2023-11-06 22:00:00,14,22,0,0,0,0
2023-11-06 23:00:00,14,23,0,0,0,0
2023-11-07 00:00:00,10,0,1,0,1,0
2023-11-07 01:00:00,8,1,1,0,1,0
2023-11-07 02:00:00,8,2,1,0,1,0
2023-11-07 03:00:00,8,3,1,0,1,0
2023-11-07 04:00:00,8,4,1,0,1,0
2023-11-07 05:00:00,9,5,1,0,1,0
2023-11-07 06:00:00,26,6,1,0,1,0
2023-11-07 07:00:00,59,7,1,0,1,0
2023-11-07 08:00:00,67,8,1,0,1,0
2023-11-07 09:00:00,56,9,1,0,1,0
2023-11-07 10:00:00,48,10,1,0,1,0
2023-11-07 11:00:00,42,11,1,0,1,0
2023-11-07 12:00:00,49,12,1,0,0,0
2023-11-07 13:00:00,64,13,1,0,0,0
2023-11-07 14:00:00,61,14,1,0,0,0
2023-11-07 15:00:00,47,15,1,0,0,0
2023-11-07 16:00:00,35,16,1,0,0,0
2023-11-07 17:00:00,32,17,1,0,0,0
2023-11-07 18:00:00,29,18,1,0,0,0
2023-11-07 19:00:00,27,19,1,0,0,0
2023-11-07 20:00:00,24,20,1,0,0,0
2023-11-07 21:00:00,21,21,1,0,0,0
2023-11-07 22:00:00,21,22,1,0,0,0
2023-11-07 23:00:00,20,23,1,0,0,0
2023-11-08 00:00:00,18,0,2,0,1,0
2023-11-08 01:00:00,16,1,2,0,1,0
2023-11-08 02:00:00,16,2,2,0,1,0
2023-11-08 03:00:00,15,3,2,0,1,0
2023-11-08 04:00:00,13,4,2,0,1,0
2023-11-08 05:00:00,13,5,2,0,1,0
2023-11-08 06:00:00,33,6,2,0,1,0
2023-11-08 07:00:00,64,7,2,0,1,0
2023-11-08 08:00:00,77,8,2,0,1,0
2023-11-08 09:00:00,70,9,2,0,1,0
2023-11-08 10:00:00,62,10,2,0,1,0
2023-11-08 11:00:00,52,11,2,0,1,0
2023-11-08 12:00:00,58,12,2,0,0,0
2023-11-08 13:00:00,76,13,2,0,0,0
2023-11-08 14:00:00,67,14,2,0,0,0
2023-11-08 15:00:00,57,15,2,0,0,0
2023-11-08 16:00:00,49,16,2,0,0,0
2023-11-08 17:00:00,42,17,2,0,0,0
2023-11-08 18:00:00,34,18,2,0,0,0
2023-11-08 19:00:00,27,19,2,0,0,0
2023-11-08 20:00:00,23,20,2,0,0,0
2023-11-08 21:00:00,20,21,2,0,0,0
2023-11-08 22:00:00,20,22,2,0,0,0
2023-11-08 23:00:00,18,23,2,0,0,0
2023-11-09 00:00:00,17,0,3,0,1,0
2023-11-09 01:00:00,17,1,3,0,1,0
2023-11-09 02:00:00,15,2,3,0,1,0
2023-11-09 03:00:00,14,3,3,0,1,0
2023-11-09 04:00:00,12,4,3,0,1,0
2023-11-09 05:00:00,11,5,3,0,1,0
2023-11-09 06:00:00,27,6,3,0,1,0
2023-11-09 07:00:00,62,7,3,0,1,0
2023-11-09 08:00:00,76,8,3,0,1,0
2023-11-09 09:00:00,65,9,3,0,1,0
2023-11-09 10:00:00,53,10,3,0,1,0
2023-11-09 11:00:00,46,11,3,0,1,0
2023-11-09 12:00:00,50,12,3,0,0,0
2023-11-09 13:00:00,61,13,3,0,0,0
2023-11-09 14:00:00,52,14,3,0,0,0
2023-11-09 15:00:00,40,15,3,0,0,0
2023-11-09 16:00:00,34,16,3,0,0,0
2023-11-09 17:00:00,31,17,3,0,0,0
2023-11-09 18:00:00,27,18,3,0,0,0
2023-11-09 19:00:00,23,19,3,0,0,0
2023-11-09 20:00:00,19,20,3,0,0,0
